Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.0.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;39534269,58;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;31248656,14;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;31248656,14;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO4.4.90.39.00.00;16490,0;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.51.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;14242748,4;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.51.91 - Obras em Andamento;siconfi-cor_DO4.4.90.51.91.00;13007024,73;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.51.99 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;1235723,67;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.52.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;16038553,22;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.61.00 - Aquisição de Imóveis;siconfi-cor_DO4.4.90.61.00.00;553000,0;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.91.00 - Sentenças Judiciais;siconfi-cor_DO4.4.90.91.00.00;328236,97;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.4.90.93.00 - Indenizações e Restituições;siconfi-cor_DO4.4.90.93.00.00;69627,55;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.6.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;8285613,44;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.6.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;8285613,44;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;4.6.90.71.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;8285613,44;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;Total Geral da Despesa;siconfi-cor_TotalDespesas;376917171,42;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;343288052,22;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;177639461,89;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;177521137,61;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;3071678,1;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;546347,56;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar;siconfi-cor_DO3.1.90.05.00.00;296081,25;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;133257650,64;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;30850055,5;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.13.01 - FGTS;siconfi-cor_DO3.1.90.13.01.00;581443,8;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;30184195,26;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.13.08 - Plano de Seg. Soc. do Servidor - Pessoal Ativo;siconfi-cor_DO3.1.90.13.08.00;28333,45;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.13.11 - FGTS - PDV;siconfi-cor_DO3.1.90.13.11.00;476,2;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;55606,79;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;7077901,93;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Pagas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;612853,42;2021
